adverbGroupScore,adverbAdjectiveGroupScore,verbGroupScore,emoticonScore,emoticonCount,repetitions,exclamations,fractionInCaps,adverbGroupCount,adverbAdjectiveGroupCount,verbGroupCount
0.0,0.0,0.0,0.0,0,0,0,0.0,0,1,15
0.0,0.0,0.02510401230278127,0.0,0,0,1,0.0,0,0,26
0.0,0.0,-0.17782346442557526,0.0,0,0,0,0.0,0,0,15
0.0,0.0,-0.07028048116354878,0.0,0,0,0,0.0,0,0,14
0.0,0.0,-0.005747090078211645,0.0,0,0,0,0.0,0,0,21
0.0,0.0,-0.06250000000000001,0.0,0,0,0,0.0,0,0,14
0.0,0.0,0.006026170798898073,0.0,0,0,0,0.0,0,0,16
0.0,0.0,0.0,0.5,1,0,1,0.0,0,0,7
0.0,0.0,0.36626857879308955,0.0,1,0,1,0.0,0,0,23
0.0,-0.1875,-0.31392045454545453,-0.5,1,1,1,0.0,0,2,20
0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,6
0.0,0.0,0.125,-0.5,1,0,0,0.0,0,0,7
0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,10
0.0,-0.041666666666666664,-0.375,0.0,0,0,2,0.0,0,1,26
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,7
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,4
0.0,0.0,0.01965326140735589,0.0,0,0,0,0.0,0,0,10
0.0,-0.03485697709031197,0.03435969418229602,0.0,0,0,1,0.0,0,1,21
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,11
0.0,0.0,0.020833333333333332,0.0,0,0,0,0.0,0,0,24
0.0,0.0,0.04105839416058395,0.0,0,0,0,0.0,0,0,6
0.0,0.0,-0.019217824077278282,0.0,0,0,0,0.0,0,0,20
0.0,0.0,-0.039224560692630556,0.0,0,0,0,0.0,0,0,22
0.0,0.0,0.004497605735424532,0.0,2,0,1,0.0,0,0,21
0.0,0.0,0.10198117859794946,0.0,0,0,0,0.0,0,0,30
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,7
0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,15
0.0,0.0,0.30500000000000005,0.0,0,0,0,0.0,0,0,8
0.0,0.0,0.018939393939393936,0.0,1,0,0,0.0,0,0,10
0.0,0.0,0.3284903476001232,0.0,0,1,1,0.0,0,0,14
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,7
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,15
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,19
0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,9
0.0,0.0,-0.309330550401979,0.0,0,2,1,0.0,0,0,12
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,6
0.0,0.0,0.021779111747491947,0.0,0,1,1,0.0,0,0,16
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,4
0.0,-0.07922040247798173,0.0,0.0,0,0,2,0.0,0,1,8
0.0,0.0,-0.12377759950937639,0.0,1,0,0,0.0,0,0,14
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,18
0.0,0.07438016528925621,0.0,0.0,0,0,0,0.0,0,1,6
0.0,0.0,0.24760204081632659,0.0,1,1,0,0.0,0,0,18
0.0,0.0,0.19023722627737227,0.0,0,0,2,0.0,0,0,16
0.0,0.0,0.0,0.0,0,0,2,0.0,0,1,16
0.0,0.0,0.05762387588852032,0.0,0,0,0,0.0,0,0,14
0.0,0.0,-0.375,0.0,0,0,1,0.0,0,0,26
0.0,0.0,0.30500000000000005,0.0,3,0,2,0.0,0,0,10
0.0,0.0,-0.0024602964786762786,0.0,0,0,0,0.0,0,0,8
0.0,0.0,-0.1999190132481308,0.0,0,0,0,0.0,0,0,22
0.0,0.0,0.006594283821696001,0.0,0,0,0,0.0,0,0,27
0.0,-0.056341240875912406,0.38833333333333336,0.0,0,0,0,0.0,0,1,20
0.0,0.0,-0.017045454545454548,0.0,0,0,2,0.0,0,0,13
0.0,0.0,0.048578881242066635,0.0,0,1,3,0.0,0,0,15
0.0,0.0,0.11724973261274901,0.0,0,2,0,0.0,0,0,15
0.0,0.0,0.017045454545454548,0.0,0,0,0,0.0,0,0,3
0.0,0.0,0.0013864665336694101,0.0,0,0,0,0.0,0,0,26
0.0,0.0,0.0,0.5,1,0,0,0.0,0,2,20
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,7
0.0,-0.015625,0.041666666666666664,0.0,0,0,1,0.0,0,1,20
0.0,0.0,0.01965326140735589,0.0,0,0,0,0.0,0,0,12
0.0,0.0,-0.375,0.0,0,0,0,0.0,0,0,5
0.0,0.0,0.346609406171232,0.0,0,0,0,0.0,0,0,24
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,6
0.0,0.0,-0.20035546154539785,0.0,0,0,0,0.0,0,0,25
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,5
0.0,0.0,0.08987226277372262,0.0,0,0,1,0.0,0,0,14
0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,4
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,7
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,11
0.0,0.010416666666666666,-0.03002569640995085,0.0,0,0,0,0.0,0,1,26
0.0,0.0,0.02510401230278127,0.0,0,0,4,0.0,0,0,9
0.0,0.0,0.006045928735943639,0.0,0,0,0,0.0,0,0,20
0.0,0.026875000000000007,0.0,0.0,0,2,0,0.0,0,1,4
0.0,0.0,0.0,0.0,0,3,2,0.0,0,0,5
0.0,0.0,-0.125,0.0,0,0,0,0.0,0,0,21
0.0,0.0,0.0,-0.5,4,0,0,0.0,0,0,10
0.0,0.0,-0.03229394688089221,0.0,0,1,1,0.0,0,0,22
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,7
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,15
0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,14
0.0,0.0,0.0272108843537415,0.0,0,1,0,0.0,0,0,17
0.0,0.0,0.0,0.0,0,3,1,0.0,0,0,7
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,8
0.0,-0.02265717211173535,0.005663106809982468,0.0,1,1,2,0.0,0,1,20
0.0,0.0,0.01149802890932983,0.0,0,0,0,0.0,0,0,8
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,4
0.0,0.0,0.25,0.0,0,0,0,0.0,0,0,15
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,12
0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,10
0.0,0.0,0.0,0.0,0,8,0,0.0,0,1,11
0.0,0.0,-0.38920138930367576,0.0,0,0,0,0.0,0,0,8
0.0,0.0,0.025231152417245047,0.0,2,0,1,0.0,0,0,14
0.0,0.0,0.015027070784591985,0.0,1,1,0,0.0,0,0,19
0.0,0.0,0.11359489051094893,0.0,0,0,0,0.0,0,1,25
0.0,0.0,0.11076185640903119,0.0,0,0,0,0.0,0,0,18
0.0,0.0,0.05674013979399238,0.0,0,5,2,0.0,0,0,9
0.0,0.0,0.060378490230198596,0.0,0,0,1,0.0,0,0,17
0.22090000000000004,0.2254081632653062,-0.01198979591836735,0.0,0,4,0,0.0,1,1,11
0.0,0.0,-0.005747090078211645,0.0,0,1,0,0.0,0,0,23
0.0,0.0,-0.165,0.0,0,0,1,0.0,0,0,17
0.0,0.0,0.0,0.0,0,0,0,0.0,0,1,9
0.0,0.0,0.021123339660017955,0.0,0,0,0,0.0,0,0,18
0.0,0.0,0.0625,0.5,1,0,0,0.0,0,0,5
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,11
0.0,0.0,0.003957567208787441,0.5,1,0,1,0.0,0,0,18
0.0,0.0,0.0,0.0,0,28,0,0.0,0,0,7
0.0,0.0,0.3546599999421838,0.0,0,0,0,0.0,0,0,24
0.0,0.0,0.004929903195448992,0.0,0,0,0,0.0,0,0,18
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,20
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,17
0.0,0.0,0.5960810439602026,0.0,0,0,0,0.0,0,0,16
0.0,0.0,0.022727272727272728,0.0,0,0,0,0.0,0,0,5
0.0,0.0,0.0025628705515676345,0.0,0,0,1,0.0,0,0,12
0.0,0.0,0.045000000000000005,0.0,0,1,4,0.0,0,0,10
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,6
0.0,0.0,0.0712809917355372,0.5,2,1,2,0.0,0,0,25
0.0,0.0,0.008503401360544218,0.0,0,0,0,0.0,0,0,16
0.0,0.0,0.015861242099060893,0.0,0,0,0,0.0,0,0,13
0.0,0.0,0.0018423959187203348,0.0,0,1,0,0.0,0,0,8
0.0,0.0,0.07,0.0,0,10,0,0.0,0,0,22
0.0,0.0,0.02510401230278127,0.0,0,0,0,0.0,0,0,12
0.0,0.0,0.039391883283754786,0.0,0,0,0,0.0,0,0,18
0.0,0.0,0.027285328775556082,0.5,4,0,0,0.0,0,0,14
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,5
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,8
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,8
0.0,0.0,-0.05,0.0,0,0,0,0.0,0,0,18
0.0,0.0,0.01959615925070241,0.0,0,0,1,0.0,0,0,20
0.0,0.0,-6.176830945983092E-4,0.0,1,0,0,0.0,0,0,29
0.0,0.0,0.0,0.0,0,3,6,0.0,0,0,11
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,7
0.0,0.0,0.2117328836034485,0.0,0,0,0,0.0,0,0,21
0.0,0.0,-0.034215328467153285,0.0,1,0,0,0.0,0,0,18
0.0,0.0,0.13235245322364222,0.0,1,0,0,0.0,0,0,25
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,11
0.0,0.0,-0.09042629072752174,0.0,1,1,1,0.0,0,0,19
0.0,0.0,0.07158759124087591,0.0,0,0,0,0.0,1,2,17
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,8
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,13
0.0,0.0,-0.08463915804740466,0.0,0,0,1,0.0,0,0,22
0.0,0.0,0.19023722627737227,0.0,0,0,0,0.0,0,0,13
0.0,0.0,0.4705923959187203,0.0,0,0,0,0.0,1,1,22
0.0,0.0,0.06523722627737227,0.0,0,0,0,0.0,0,0,23
0.0,0.0,0.048981632102379276,0.0,0,0,1,0.0,0,0,21
0.0,0.03125,0.0,0.0,0,0,0,0.0,0,1,10
0.0,0.0,-0.375,0.0,0,0,1,0.0,0,0,15
0.0,0.0,0.05018472544460259,0.0,0,1,0,0.0,0,0,15
0.0,0.0,0.1875,0.0,0,0,0,0.0,0,0,14
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,18
0.0,0.0,0.09508418458265627,0.0,0,3,0,0.0,0,0,26
-0.002410468319559229,-0.08687500000000002,0.0,0.0,0,0,0,0.0,1,1,13
0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,12
